Player ID,National Team,Debut Date,Games Played,Goals Scored
111449,Schweiz U15,20.04.2007,4,2
194977,Schweiz U20,-,-,-
194977,Schweiz U19,-,-,-
194977,Schweiz U17,13.08.2009,3,-
194977,Schweiz U15,17.04.2008,1,-
111429,Schweiz U20,-,-,-
111429,Schweiz U19,07.09.2010,1,-
111429,Schweiz U18,15.10.2009,1,-
111429,Schweiz U17,22.08.2008,13,-
111429,Schweiz U15,-,-,-
111417,Thailand,25.05.2014,20,5
111417,Thailand U23,16.11.2013,14,4
111417,Schweiz U20,05.10.2011,2,-
111417,Schweiz U19,04.09.2010,6,-
111417,Schweiz U18,25.08.2009,7,1
111417,Schweiz U17,22.08.2008,22,-
111417,Schweiz U16,18.09.2007,8,-
111417,Schweiz U15,20.04.2007,5,-
111455,Schweiz ,04.06.2011,133,14
111455,Schweiz U21,03.09.2010,5,-
111455,Schweiz U19,25.05.2010,10,3
111455,Schweiz U18,16.09.2009,3,2
111455,Schweiz U17,24.08.2008,13,1
182035,Schweiz U17,11.08.2009,2,-
182035,Schweiz U16,28.10.2008,2,-
182035,Schweiz U15,13.05.2008,4,1
111446,Schweiz U18,25.08.2009,8,-
111446,Schweiz U17,24.09.2008,8,-
111446,Schweiz U15,-,-,-
111438,Schweiz U21,04.09.2014,1,-
111438,Schweiz U17,22.08.2008,6,-
111438,Schweiz U16,22.04.2008,2,-
111438,Schweiz U15,20.04.2007,3,1
111441,Schweiz U17,27.01.2009,1,-
111441,Schweiz U16,18.09.2007,5,-
111441,Schweiz U15,15.05.2007,4,-
130108,Schweiz,15.10.2013,12,2
130108,Schweiz U21,30.05.2010,30,6
130108,Schweiz U18,16.09.2009,3,2
130108,Schweiz U17,24.10.2009,6,1
130108,Schweiz U16,18.09.2007,4,2
130108,Schweiz U15,17.05.2007,3,1
130108,Schweiz Olympia,26.07.2012,3,-
159714,Schweiz U17,22.08.2008,4,2
159714,Schweiz U16,18.09.2007,6,1
159714,Schweiz U15,20.04.2007,4,2
111453,Schweiz U21,05.03.2014,2,-
111453,Schweiz U20,31.08.2011,8,-
111453,Schweiz U19,04.05.2011,1,-
111453,Schweiz U18,25.08.2009,5,-
111453,Schweiz U17,15.05.2009,2,-
111453,Schweiz U15,-,-,-
111450,Schweiz U17,22.08.2008,12,3
111450,Schweiz U16,18.09.2007,9,1
107785,Schweiz U21,10.08.2011,18,2
107785,Schweiz U19,25.05.2010,15,1
107785,Schweiz U18,25.08.2009,4,3
107785,Schweiz U17,22.08.2008,20,1
107785,Schweiz U16,18.09.2007,9,1
107785,Schweiz U15,20.04.2007,4,-
107785,Schweiz Olympia,26.07.2012,1,-
168984,Schweiz U19,09.10.2011,2,-
168984,Schweiz U18,19.10.2010,3,-
168984,Schweiz U17,11.08.2009,2,-
109256,Schweiz,06.02.2013,93,25
109256,Schweiz U21,01.09.2011,11,3
109256,Schweiz U19,04.09.2010,12,8
109256,Schweiz U18,25.08.2009,11,9
109256,Schweiz U17,22.08.2008,16,4
109256,Schweiz U16,18.09.2007,9,6
109256,Schweiz U15,20.04.2007,5,1
111430,Schweiz U20,05.10.2011,8,2
111430,Schweiz U19,17.11.2010,3,-
111430,Schweiz U18,16.09.2009,4,-
111430,Schweiz U17,22.08.2008,16,2
111430,Schweiz U16,30.10.2007,7,3
111434,Schweiz U17,-,-,-
111443,Schweiz U19,04.09.2010,3,1
111443,Schweiz U18,15.10.2009,2,-
111443,Schweiz U17,26.03.2009,6,-
111443,Schweiz U16,-,-,-
111443,Schweiz U15,-,-,-
183017,Schweiz U17,11.08.2009,2,-
183017,Schweiz U16,30.10.2008,1,-
1172168,Schweiz U18,08.09.2024,2,-
1110947,Schweiz U18,04.09.2024,4,-
1169729,Schweiz U18,12.10.2024,2,-
1183718,Schweiz U18,04.09.2024,4,-
1183718,Schweiz U17,14.02.2024,5,-
1162081,Schweiz U18,04.09.2024,5,1
1164260,Schweiz U18,04.09.2024,5,-
1164260,Nordmazedonien U17,-,5,1
1164260,Nordmazedonien U16,-,3,2
951660,Schweiz U19,09.09.2024,1,-
951660,Schweiz U18,10.09.2023,2,-
816725,Schweiz U20,09.09.2024,1,-
816725,Schweiz U19,12.10.2023,1,-
816725,Schweiz U18,10.11.2022,5,-
922621,Schweiz U20,-,-,-
922621,Schweiz U19,09.09.2023,10,-
922621,Schweiz U18,08.11.2022,9,-
902987,Schweiz U19,09.09.2023,10,1
902987,Schweiz U18,08.11.2022,7,-
902107,Schweiz U19,09.09.2023,5,-
902107,Schweiz U18,08.11.2022,9,-
902107,Bosnien-Herzegowina U17,22.06.2021,8,1
911218,Schweiz U19,09.09.2023,2,-
911218,Schweiz U18,16.05.2023,2,-
923809,Schweiz U20,06.09.2024,2,-
923809,Schweiz U19,09.09.2023,6,-
923809,Schweiz U18,08.11.2022,9,-
1046526,Schweiz U19,09.09.2024,3,-
1046526,Schweiz U18,06.09.2023,6,-
865986,Schweiz U20,-,-,-
865986,Schweiz U18,16.05.2023,2,-
927353,Schweiz U20,06.09.2024,2,-
927353,Schweiz U19,09.09.2023,11,-
927353,Schweiz U18,22.03.2023,7,-
867589,Schweiz U19,09.09.2023,10,-
867589,Schweiz U18,08.11.2022,7,-
862733,Schweiz U20,06.09.2024,2,-
862733,Schweiz U18,22.03.2023,6,-
911244,Schweiz U20,-,-,-
911244,Schweiz U19,09.09.2023,9,1
911244,Schweiz U18,16.05.2023,2,-
927354,Schweiz U18,16.05.2023,2,-
1074130,Schweiz U18,13.10.2023,3,-
688614,Schweiz U19,09.09.2023,5,-
688614,Schweiz U18,22.03.2023,5,-
862746,Schweiz U19,09.09.2023,6,-
862746,Schweiz U18,08.11.2022,9,-
863749,Schweiz U18,22.03.2023,5,-
923086,Schweiz U18,16.05.2023,2,-
897461,Schweiz U20,-,-,-
897461,Schweiz U19,09.09.2023,8,1
897461,Schweiz U18,08.11.2022,4,-
863748,Schweiz U18,18.04.2023,4,-
1060983,Schweiz U19,06.09.2024,5,-
1060983,Schweiz U18,06.09.2023,11,1
895728,Schweiz U19,-,-,-
895728,Schweiz U18,10.11.2022,1,-
659279,Schweiz U18,25.03.2022,1,-
659279,Schweiz U15,-,-,-
805484,Schweiz U20 ,06.09.2024,2,-
805484,Schweiz U19,26.04.2022,4,-
805484,Schweiz U18,01.09.2021,3,-
692187,Schweiz U19,26.04.2022,2,-
692187,Schweiz U18,23.03.2022,2,-
639966,Schweiz U19,26.04.2022,7,-
639966,Schweiz U18,01.09.2021,5,-
807897,Schweiz U19,26.04.2022,7,-
807897,Schweiz U18,25.03.2022,2,-
805517,Schweiz U19,-,-,-
805517,Schweiz U18,01.09.2021,5,-
805486,Schweiz U19,26.04.2022,6,2
805486,Schweiz U18,01.09.2021,6,1
864371,Schweiz U18,08.11.2022,2,-
659352,Schweiz U21,12.09.2023,1,-
659352,Schweiz U20,06.09.2024,2,-
659352,Schweiz U19,26.04.2022,2,-
659352,Schweiz U18,23.03.2022,3,1
805487,Schweiz U19,26.04.2022,7,1
805487,Schweiz U18,01.09.2021,6,2
805519,Schweiz U19,26.04.2022,3,-
805519,Schweiz U18,01.09.2021,5,2
801934,Togo U23,24.03.2023,1,-
801934,Schweiz U19,19.05.2022,2,-
801934,Schweiz U18,01.09.2021,2,-
604818,Schweiz U18,03.09.2021,1,-
500763,Schweiz,-,-,-
500763,Schweiz U21,22.09.2022,7,-
500763,Schweiz U19,09.09.2019,3,-
500763,Schweiz U18,-,-,-
391917,Schweiz U18,-,-,-
582987,Albanien,13.06.2022,3,-
582987,Albanien U21,07.06.2022,9,-
582987,Albanien U19,24.03.2019,2,-
582987,Schweiz U18,08.10.2019,2,-
537825,Schweiz U18,14.05.2019,2,-
700665,Schweiz U18,10.10.2019,1,-
309977,Schweiz U20,07.10.2020,1,-
309977,Schweiz U19,05.09.2019,2,-
309977,Schweiz U18,26.03.2019,3,-
534493,Schweiz U20,27.09.2022,1,-
534493,Schweiz U18,08.10.2019,2,-
521437,Schweiz U19,16.11.2018,1,-
521437,Schweiz U18,21.03.2018,1,-
311799,Schweiz U21,12.11.2021,1,-
311799,Schweiz U20,06.06.2019,7,-
311799,Schweiz U19,16.11.2018,4,-
311799,Schweiz U18,21.03.2018,1,-
365103,Schweiz U19,07.09.2018,5,-
365103,Schweiz U18,09.05.2018,1,-
410634,Schweiz U21,22.03.2019,2,-
410634,Schweiz U20,06.09.2018,9,-
410634,Schweiz U19,31.08.2017,7,1
410634,Schweiz U18,30.08.2016,7,-
413455,Schweiz U18,-,1,-
413462,Schweiz U18,30.08.2016,4,-
421807,Schweiz U20,15.11.2018,6,1
421807,Schweiz U19,29.08.2017,4,-
421807,Schweiz U18,04.10.2016,4,-
421807,Schweiz U17,-,-,-
394236,Schweiz,18.11.2023,3,-
394236,Schweiz U21,15.10.2019,1,-
394236,Schweiz U20,06.09.2018,2,-
394236,Schweiz U19,31.08.2017,6,2
394236,Schweiz U18,03.05.2017,2,-
365108,Schweiz,24.09.2022,18,1
365108,Schweiz U21,07.06.2019,26,10
365108,Schweiz U19,07.09.2018,10,3
365108,Schweiz U18,03.10.2017,2,-
464195,Schweiz U21,10.09.2019,25,2
464195,Schweiz U19,10.10.2018,5,-
464195,Schweiz U18,03.10.2017,2,1
363617,Schweiz U19,06.10.2016,1,-
363617,Schweiz U18,-,-,-
382478,Schweiz,01.09.2021,4,-
382478,Schweiz U21,10.10.2017,17,-
382478,Schweiz U20,31.08.2017,6,-
382478,Schweiz U19,15.03.2016,6,-
382478,Schweiz U18,22.09.2015,4,-
370394,Schweiz U20,04.09.2017,1,-
370394,Schweiz U19,30.08.2016,3,-
370394,Schweiz U18,09.03.2016,2,-
413439,Schweiz U20,23.03.2018,-,-
413439,Schweiz U19,30.08.2016,3,-
413439,Schweiz U18,09.03.2016,1,-
464192,Schweiz U19,03.10.2017,3,-
464192,Schweiz U18,06.10.2016,1,-
342825,Kosovo U21,26.03.2019,4,-
342825,Schweiz U19,30.08.2016,4,-
342825,Schweiz U18,27.10.2015,4,-
342825,Albanien U17,08.10.2014,3,2
344649,Kosovo,24.03.2022,4,1
344649,Schweiz U21,07.09.2018,17,-
344649,Schweiz U20,25.03.2019,1,-
344649,Schweiz U19,30.08.2016,5,1
344649,Schweiz U18,09.03.2016,2,-
399787,Schweiz U18,27.10.2015,3,-
322512,Schweiz U18,09.03.2016,2,1
388816,Schweiz U19,07.06.2017,1,-
388816,Schweiz U18,27.10.2015,2,-
317583,Schweiz U20,10.11.2016,2,-
317583,Schweiz U19,03.09.2015,3,-
317583,Schweiz U18,02.10.2014,1,-
254972,Schweiz U20,01.09.2016,10,-
254972,Schweiz U19,01.09.2015,11,-
254972,Schweiz U18,26.03.2015,4,-
342382,Schweiz U18,30.09.2014,5,-
410604,Schweiz U20,06.09.2018,6,-
410604,Schweiz U19,-,-,-
410604,Schweiz U18,27.10.2015,2,-
290488,Schweiz U18,26.03.2015,2,-
451483,Schweiz U21,27.03.2018,1,-
451483,Schweiz U20,31.08.2017,4,-
451483,Schweiz U19,30.08.2016,3,-
451483,Schweiz U18,29.10.2015,1,-
397622,Schweiz U20,16.10.2018,1,-
397622,Schweiz U19,30.08.2016,3,1
397622,Schweiz U18,22.09.2015,3,1
254955,Schweiz,04.06.2024,6,1
254955,Schweiz U20,10.11.2016,4,-
254955,Schweiz U19,07.10.2015,4,3
254955,Schweiz U18,02.09.2014,6,-
347097,Schweiz U21,22.03.2019,1,-
347097,Schweiz U20,10.09.2018,4,-
347097,Schweiz U19,07.07.2017,1,1
347097,Schweiz U18,22.09.2015,2,1
298592,Schweiz U20,08.09.2015,1,-
298592,Schweiz U19,24.09.2014,4,-
298592,Schweiz U18,12.10.2013,2,-
287549,Schweiz U20,03.09.2015,3,-
287549,Schweiz U19,25.05.2014,2,-
287549,Schweiz U18,06.09.2013,4,-
342381,Schweiz U18,04.09.2014,3,-
248603,Finnland U21,-,-,-
248603,Finnland U20,13.11.2014,1,-
248603,Finnland U19,-,7,-
248603,Schweiz U18,16.04.2014,1,-
248603,Finnland U18,-,6,-
248603,Finnland U17,-,3,1
192653,Schweiz U21,10.11.2016,11,3
192653,Schweiz U20,11.10.2015,4,1
192653,Schweiz U19,24.09.2014,1,1
192653,Schweiz U18,16.04.2014,1,-
345235,Schweiz U18,-,-,-
252356,Schweiz U18,06.09.2013,6,-
243856,Schweiz,15.11.2019,12,5
243856,Schweiz U21,02.09.2016,7,-
243856,Schweiz U20,03.09.2015,9,2
243856,Schweiz U19,26.03.2015,6,2
243856,Schweiz U18,10.10.2013,6,3
192655,Bosnien-Herzegowina U21,16.10.2018,1,1
192655,Schweiz U20,10.11.2016,2,-
192655,Schweiz U19,05.09.2014,9,7
192655,Schweiz U18,06.03.2014,3,-
240356,Schweiz U20,-,-,-
240356,Schweiz U19,06.09.2013,5,-
240356,Schweiz U18,06.09.2012,8,-
196435,Gambia,09.10.2021,7,-
196435,Schweiz U21,18.11.2014,4,-
196435,Schweiz U20,13.10.2014,3,-
196435,Schweiz U19,06.09.2013,7,1
196435,Schweiz U18,13.11.2012,6,-
270200,Schweiz U20,-,-,-
270200,Schweiz U19,-,-,-
270200,Schweiz U18,15.05.2013,1,-
196433,Schweiz U18,17.04.2013,1,-
223521,Schweiz U20,26.03.2015,4,-
223521,Schweiz U19,05.03.2014,3,-
223521,Schweiz U18,13.11.2012,5,-
223521,Schweiz U15,11.05.2010,2,-
213164,Schweiz U19,-,-,-
213164,Schweiz U18,18.10.2012,2,-
213164,Schweiz U17,-,-,-
203125,Schweiz,05.09.2024,2,-
203125,Schweiz U21,08.09.2014,3,-
203125,Schweiz U20,06.09.2013,6,-
203125,Schweiz U19,14.11.2012,5,-
203125,Schweiz U18,15.03.2012,1,-
194979,Schweiz U20,15.11.2013,3,-
194979,Schweiz U19,21.03.2013,2,-
194979,Schweiz U18,12.10.2011,6,-
216848,Schweiz U18,28.02.2012,2,-
240363,Schweiz U18,04.09.2012,2,-
235489,Schweiz U19,05.03.2014,2,-
235489,Schweiz U18,18.10.2012,2,-
183021,Schweiz U19,21.03.2013,5,-
183021,Schweiz U18,28.02.2012,2,-
203123,Bosnien-Herzegowina,16.11.2023,4,-
203123,Schweiz U21,14.08.2013,15,6
203123,Schweiz U19,08.09.2012,8,-
203123,Schweiz U18,17.04.2012,2,-
168983,Schweiz U18,02.02.2011,1,-
165513,Albanien,04.09.2015,60,1
165513,Schweiz U21,06.02.2013,6,-
165513,Schweiz U19,05.06.2011,10,-
165513,Schweiz U18,05.04.2011,4,-
172192,Schweiz U21,22.03.2013,2,-
172192,Schweiz U20,06.09.2013,2,-
172192,Schweiz U18,01.02.2011,2,-
182584,Schweiz U21,22.03.2013,3,-
182584,Schweiz U20,05.09.2012,4,-
182584,Schweiz U19,29.02.2012,1,-
182584,Schweiz U18,07.04.2011,1,-
172982,Albanien,13.06.2015,13,-
172982,Schweiz U21,04.09.2014,2,-
172982,Schweiz U20,11.10.2013,5,1
172982,Schweiz U18,05.04.2011,3,-
172982,Schweiz U16,30.10.2008,1,1
172982,Schweiz U15,15.05.2008,1,-
168989,Schweiz,14.10.2014,49,4
168989,Schweiz U21,29.02.2012,17,1
168989,Schweiz U19,03.09.2011,11,5
168989,Schweiz U18,19.10.2010,8,1
168979,Kosovo,03.06.2016,29,-
168979,Schweiz U21,06.02.2013,2,-
168979,Schweiz U20,05.09.2012,8,-
168979,Schweiz U19,03.09.2011,11,-
168979,Schweiz U18,15.09.2010,7,-
168979,Schweiz U17,04.03.2010,2,-
194976,Schweiz U18,30.08.2011,2,-
225310,Schweiz U20,06.09.2013,7,1
225310,Schweiz U18,01.02.2011,2,1
225310,Schweiz U15,-,2,-
168981,Schweiz U18,17.11.2010,5,-
146844,Türkei,14.11.2012,5,-
146844,Türkei U23,14.10.2014,2,-
146844,Türkei U21,05.09.2013,5,3
146844,Schweiz U21,29.02.2012,2,-
146844,Türkei U20,22.06.2013,4,-
146844,Schweiz U19,03.09.2011,7,1
146844,Schweiz U18,15.09.2010,7,4
146844,Schweiz U15,15.05.2008,1,-
147279,Bosnien-Herzegowina U21,-,-,-
147279,Schweiz U20,-,-,-
147279,Schweiz U19,03.09.2011,2,1
147279,Schweiz U18,01.02.2011,4,-
166407,Schweiz U19,29.02.2012,2,-
166407,Schweiz U18,15.09.2010,3,-
159317,Schweiz U20,10.10.2012,8,-
159317,Schweiz U19,05.09.2011,5,1
159317,Schweiz U18,19.10.2010,4,-
119085,Schweiz,14.11.2018,13,1
119085,Schweiz U21,06.02.2013,7,-
119085,Schweiz U20,31.08.2011,6,-
119085,Schweiz U19,04.09.2010,12,1
119085,Schweiz U18,25.08.2009,4,-
149652,Schweiz,14.11.2018,1,-
149652,Schweiz U21,06.06.2013,4,-
149652,Schweiz U20,-,-,-
149652,Schweiz U19,04.09.2010,6,-
149652,Schweiz U18,31.03.2010,2,-
149494,Schweiz U18,15.09.2010,1,-
159299,Schweiz U21,06.02.2013,1,-
159299,Schweiz U20,31.08.2011,10,-
159299,Schweiz U19,04.09.2010,14,-
159299,Schweiz U18,19.05.2010,1,-
192964,Schweiz U18,01.09.2010,-,-
154587,Schweiz U20,31.08.2011,2,-
154587,Schweiz U19,04.09.2010,13,-
154587,Schweiz U18,-,2,-
148252,Schweiz,25.03.2017,76,11
148252,Schweiz U21,22.03.2013,9,1
148252,Schweiz U20,31.08.2011,7,1
148252,Schweiz U19,04.09.2010,9,2
148252,Schweiz U18,31.03.2010,2,1
145814,Schweiz U18,19.05.2010,1,-
140579,Schweiz,11.09.2012,35,10
140579,Schweiz U21,10.08.2011,11,6
140579,Schweiz U19,03.03.2010,8,6
140579,Schweiz U18,31.03.2010,1,-
140579,Schweiz Olympia,29.07.2012,2,-
146430,Schweiz U18,19.05.2010,1,1
146269,Schweiz U19,09.02.2011,2,-
146269,Schweiz U18,31.03.2010,1,-
146269,Schweiz U17,24.08.2008,2,-
146269,Schweiz U16,-,2,-
66011,Schweiz U19,02.09.2009,11,-
66011,Schweiz U18,22.09.2008,4,-
66011,Schweiz U17,26.08.2007,12,1
66011,Schweiz U16,23.04.2007,2,-
74289,Schweiz U19,04.09.2009,3,-
74289,Schweiz U18,10.03.2009,3,-
74289,Schweiz U17,24.08.2007,6,-
74289,Schweiz U16,27.09.2006,6,-
71042,Schweiz U19,02.09.2009,9,1
71042,Schweiz U18,22.09.2008,8,-
71042,Schweiz U17,26.08.2007,4,-
71042,Schweiz U16,23.04.2007,3,-
115188,Schweiz U20,07.10.2010,3,-
115188,Schweiz U19,02.09.2009,10,-
115188,Schweiz U18,10.03.2009,4,-
133887,Schweiz U19,-,1,-
133887,Schweiz U18,-,8,-
51346,Schweiz,14.08.2013,31,3
51346,Schweiz U21,-,-,-
51346,Schweiz U20,06.09.2010,11,3
51346,Schweiz U19,05.06.2009,15,3
51346,Schweiz U18,22.09.2008,7,-
51346,Schweiz U17,21.08.2006,19,2
51346,Schweiz U16,01.11.2005,11,1
89485,Schweiz U18,10.03.2009,1,-
89485,Schweiz U17,04.05.2008,2,-
71036,Schweiz U20,17.11.2010,2,-
71036,Schweiz U19,04.09.2009,9,-
71036,Schweiz U18,22.09.2008,5,-
71036,Schweiz U17,19.10.2007,10,-
71036,Schweiz U16,27.09.2006,2,-
73020,Schweiz U20,16.11.2011,3,-
73020,Schweiz U19,02.09.2009,11,-
73020,Schweiz U18,22.09.2008,6,-
73020,Schweiz U16,27.09.2006,2,-
70790,Montenegro U21,11.11.2011,2,-
70790,Schweiz U20,-,1,-
70790,Schweiz U18,30.11.2007,5,-
70790,Schweiz U17,30.11.2005,19,-
113125,Albanien,07.09.2014,30,1
113125,Schweiz U21,07.10.2011,4,-
113125,Schweiz U20,06.09.2010,8,-
113125,Schweiz U19,02.09.2009,12,1
113125,Schweiz U18,22.09.2008,6,-
113125,Schweiz U17,24.08.2007,14,-
128458,Schweiz U19,01.09.2009,5,-
128458,Schweiz U18,-,5,-
61361,Nigeria,11.01.2015,4,-
61361,Schweiz U20,06.09.2010,3,-
61361,Schweiz U19,02.09.2009,12,1
61361,Schweiz U18,22.09.2008,8,2
61361,Schweiz U17,24.08.2007,11,1
61361,Schweiz U16,27.09.2006,9,-
86788,Schweiz U20,06.09.2010,9,1
86788,Schweiz U19,02.09.2009,13,3
86788,Schweiz U18,22.09.2008,7,3
86788,Schweiz U17,24.08.2007,9,2
86788,Schweiz U16,27.09.2006,9,-
86792,Schweiz,03.03.2010,125,32
86792,Schweiz U21,14.11.2009,7,1
86792,Schweiz U19,02.09.2009,5,3
86792,Schweiz U18,22.10.2008,5,-
86792,Schweiz U17,19.10.2007,10,-
86484,Schweiz,05.06.2022,1,-
86484,Schweiz U18,10.03.2009,2,-
74128,Schweiz U19,23.09.2009,3,-
74128,Schweiz U18,22.09.2008,8,3
98517,Türkei U19,11.08.2009,4,-
98517,Schweiz U18,-,1,-
98517,Türkei U17,29.08.2007,7,-
98517,Türkei U16,15.05.2007,6,1
925212,Schweiz U19,09.09.2024,2,1
939979,Schweiz U19,06.09.2024,4,-
925220,Schweiz U20,-,-,-
925220,Schweiz U19,12.10.2023,2,-
923434,Schweiz U20,-,-,-
923434,Schweiz U19,09.09.2023,6,-
927407,Schweiz U19,12.10.2023,8,1
707530,Kosovo U21,-,-,-
707530,Schweiz U19,-,-,-
816702,Kosovo U21,17.11.2023,3,-
816702,Schweiz U19,26.04.2022,2,-
728347,Schweiz U19,26.04.2022,4,-
810969,Schweiz U19,21.09.2022,4,-
698672,Schweiz U19,20.10.2022,1,-
692198,Schweiz U19,26.04.2022,5,-
728338,Schweiz U19,26.04.2022,5,4
807955,Dominikanische Republik U23,23.03.2024,1,-
807955,Dominikanische Republik U20,22.04.2023,4,-
807955,Schweiz U19,20.10.2022,1,-
618674,Schweiz U20,-,-,-
618674,Schweiz U19,03.09.2021,1,-
583038,Schweiz,-,-,-
583038,Schweiz U21,28.03.2023,6,-
583038,Schweiz U20,-,-,-
583038,Schweiz U19,06.09.2021,4,-
707657,Schweiz U20,28.03.2022,3,-
707657,Schweiz U19,03.09.2021,7,-
629408,Schweiz U19,03.09.2021,3,-
633972,Schweiz U20,24.03.2023,2,-
633972,Schweiz U19,03.09.2021,8,-
704412,Schweiz U19,13.11.2021,2,-
629390,Schweiz U21,17.11.2023,1,-
629390,Schweiz U20,28.03.2022,3,-
629390,Schweiz U19,03.09.2021,8,1
708436,Schweiz U19,03.09.2021,5,1
659353,Schweiz U21,-,-,-
659353,Schweiz U20,28.03.2022,3,-
659353,Schweiz U19,03.09.2021,7,4
659278,Schweiz U20,24.03.2023,4,-
659278,Schweiz U19,03.09.2021,2,-
707663,Schweiz U19,10.11.2021,2,-
365096,Schweiz U19,12.02.2020,1,-
510898,Schweiz U20,07.10.2020,1,-
510898,Schweiz U19,10.10.2019,2,-
521438,Liechtenstein,25.03.2022,16,-
521438,Schweiz U19,26.03.2019,1,-
421794,Schweiz U20,19.11.2018,1,-
421794,Schweiz U19,26.03.2018,1,-
464190,Schweiz U20,16.10.2018,6,-
464190,Schweiz U19,26.03.2018,1,-
461461,Schweiz,19.06.2023,2,-
461461,Kosovo,16.11.2022,2,1
461461,Kosovo U21,-,-,-
461461,Schweiz U19,26.03.2018,1,-
251322,Schweiz,-,-,-
251322,Schweiz U21,22.03.2019,4,-
251322,Schweiz U20,31.08.2017,5,-
251322,Schweiz U19,30.08.2016,5,-
251322,Deutschland U18,14.11.2015,1,-
251322,Deutschland U17,19.08.2014,2,-
251322,Deutschland U16,10.10.2013,4,-
251322,Deutschland U15,07.11.2012,4,-
498878,Schweiz U19,29.08.2017,1,-
461458,Schweiz U19,29.08.2017,3,-
483765,Schweiz U19,03.10.2017,1,-
413459,Kosovo,16.11.2022,1,-
413459,Kosovo U21,06.06.2019,7,1
413459,Schweiz U20,09.10.2017,5,-
413459,Schweiz U19,07.06.2017,1,-
303837,Schweiz U20,31.08.2017,12,-
303837,Schweiz U19,30.08.2016,6,-
359328,Schweiz U20,06.09.2018,7,-
359328,Schweiz U19,07.06.2017,1,-
443429,Kosovo U21,16.10.2018,2,-
443429,Schweiz U19,04.10.2016,5,1
433189,Schweiz U20,31.08.2017,6,-
433189,Schweiz U19,01.09.2016,1,-
334526,Schweiz,28.05.2016,57,3
334526,Schweiz U21,07.09.2015,8,-
334526,Schweiz U19,05.09.2014,8,2
317835,Schweiz U21,05.09.2017,1,-
317835,Schweiz U20,10.11.2016,2,-
317835,Schweiz U19,05.09.2014,6,-
284695,Schweiz U19,16.04.2014,2,-
278305,Schweiz U19,10.10.2013,7,-
192617,Schweiz U19,05.09.2014,5,2
183448,Philippinen,07.06.2021,4,-
183448,Schweiz U20,04.09.2014,3,-
183448,Schweiz U19,16.04.2014,1,-
183015,Schweiz U21,-,-,-
183015,Schweiz U20,06.09.2013,4,-
183015,Schweiz U19,06.06.2013,3,1
183015,Bosnien-Herzegowina U18,17.04.2012,2,-
282520,Schweiz U21,12.10.2015,2,-
282520,Schweiz U19,06.09.2013,2,-
224752,Schweiz U19,08.09.2012,7,-
224752,Schweiz U18,19.04.2012,1,-
183260,Schweiz U19,14.11.2012,5,-
227967,Schweiz U21,04.09.2014,8,1
227967,Schweiz U20,14.11.2014,3,-
227967,Schweiz U19,06.09.2013,4,-
165435,Schweiz U19,-,-,-
172995,Schweiz U19,29.02.2012,1,-
154578,Schweiz U21,06.02.2013,8,-
154578,Schweiz U20,09.10.2011,6,-
154578,Schweiz U19,07.09.2010,9,-
166375,Schweiz U20,05.09.2012,3,-
166375,Schweiz U19,09.02.2011,2,-
154497,Schweiz U19,09.10.2011,2,-
154635,Schweiz U21,06.02.2013,1,-
154635,Schweiz U20,05.10.2011,8,1
154635,Schweiz U19,04.05.2011,3,-
66109,Schweiz U21,11.08.2010,18,-
66109,Schweiz U19,26.11.2008,12,2
66109,Schweiz U17,24.08.2007,15,6
66109,Schweiz U16,31.10.2006,8,-
66109,Schweiz Olympia,01.08.2012,1,-
109717,Schweiz U20,06.09.2010,3,-
109717,Schweiz U19,25.09.2009,5,-
69899,Schweiz U20,06.09.2010,6,1
69899,Schweiz U19,03.03.2010,5,1
69899,Schweiz U18,27.05.2009,1,-
69899,Schweiz U17,05.03.2008,1,-
159692,Österreich,05.09.2017,6,-
159692,Schweiz U21,06.06.2013,3,-
159692,Schweiz U19,17.11.2010,1,-
61487,Schweiz U20,06.09.2010,12,-
61487,Schweiz U19,06.09.2008,24,7
61487,Schweiz U18,-,-,-
61487,Schweiz U17,19.10.2007,10,-
61487,Schweiz U16,27.09.2006,8,1
138089,Schweiz U20,-,-,-
138089,Schweiz U19,11.11.2009,5,1
66058,Schweiz,04.06.2011,76,10
66058,Schweiz U21,11.08.2010,9,6
66058,Schweiz U20,06.09.2010,2,-
66058,Schweiz U19,06.09.2008,26,11
66058,Schweiz U17,01.03.2007,16,5
66058,Schweiz U16,31.10.2006,3,3
66058,Schweiz Olympia,26.07.2012,3,1
68033,Schweiz,25.03.2017,56,11
68033,Schweiz U21,11.08.2010,18,5
68033,Schweiz U19,02.09.2009,9,3
68033,Schweiz U18,22.10.2008,4,-
68033,Schweiz U17,24.08.2007,9,1
68033,Schweiz U16,27.09.2006,5,1
68033,Schweiz Olympia,26.07.2012,3,-
91271,Schweiz U20,12.05.2010,8,-
91271,Schweiz U19,21.04.2010,1,-
61150,Schweiz U21,29.02.2012,1,-
61150,Schweiz U20,12.08.2009,2,-
61150,Schweiz U19,04.10.2008,3,-
61150,Schweiz U17,23.08.2006,3,-
61150,Schweiz U16,22.03.2006,3,-
69896,Schweiz U19,-,-,-
69896,Schweiz U18,-,-,-
69896,Schweiz U17,20.09.2006,3,-
86790,Schweiz U21,-,-,-
86790,Schweiz U20,12.08.2009,3,-
86790,Schweiz U19,06.09.2008,12,-
